sample_id,split,stage,point,x,y,z
train_00004,train,1,B1,-299.9031509745889,281.9402303920091,102.60525833916066
train_00004,train,1,B2,0.044688346218981864,-229.90603543885538,192.77014555841833
train_00004,train,1,B3,299.99174342855724,-52.12998324776046,-295.5128622182545
train_00004,train,1,C1,1000.0213369657924,281.92890931473784,102.67181598367617
train_00004,train,1,C2,1150.021757738693,-229.81241762261917,192.8537265414986
train_00004,train,1,C3,1299.9947837764928,-52.09843060417922,-295.4715519311053
train_00004,train,2,A1,-749.863635924441,273.0450957839278,99.45179908193015
train_00004,train,2,A2,-899.9827123017928,-198.92384406222413,167.00571193214103
train_00004,train,2,A3,-1049.9683195819405,-34.1559536910478,-195.36694846124914
train_00004,train,2,B1,-299.8735072348849,281.9115480911385,102.61950260545844
train_00004,train,2,B2,0.03319085853026727,-229.83512829279667,192.82867434258864
train_00004,train,2,B3,300.0272460785331,-52.10835877014695,-295.5189546451505
train_00004,train,2,C1,1000.0563177336333,281.93228504723555,102.60181874315084
train_00004,train,2,C2,1150.038500282088,-229.77995430294882,192.89871297147064
train_00004,train,2,C3,1300.0137399482048,-52.07149579226063,-295.4394343246466
train_00004,train,3,A1,-749.8727095365363,272.99005488911763,99.4688351195559
train_00004,train,3,A2,-899.9380302335724,-198.9379267046225,167.0066006706454
train_00004,train,3,A3,-1049.9349863995787,-34.23546221392329,-195.39003519371434
train_00004,train,3,B1,-299.885802257943,281.902372116577,102.66173958358104
train_00004,train,3,B2,0.02880821796299242,-229.8152359140906,192.83562222351176
train_00004,train,3,B3,300.03021161608467,-52.1563881848874,-295.44151959531257
train_00004,train,3,C1,751.8046204097714,280.8234852896288,102.09852101759388
train_00004,train,3,C2,901.6901571217601,-230.93055933007489,192.18801862349304
train_00004,train,3,C3,1051.6939904081935,-53.21274379757048,-296.0250127423818
train_00004,train,4,A1,-750.6645713413743,272.9442386826093,99.34600243531386
train_00004,train,4,A2,-900.5104273831856,-199.09651699779545,166.9702509621343
train_00004,train,4,A3,-1050.4677849207203,-34.59973923439739,-195.49351867843185
train_00004,train,4,B1,-300.7860168071035,282.0242517324533,102.68909097742078
train_00004,train,4,B2,-0.5349693156385192,-229.42588965909786,193.0684318166023
train_00004,train,4,B3,299.4623929748249,-51.641139964443816,-295.19246724017023
train_00004,train,4,C1,750.9787084396004,281.68962718809325,102.36357981119176
train_00004,train,4,C2,901.2535414549236,-229.96368370993338,192.70165166041875
train_00004,train,4,C3,1051.2280376825734,-52.28716312948388,-295.56085538852864
train_00005,train,0,A1,-1116.5148346726735,210.23095760777687,-302.4567130372456
train_00005,train,0,A2,-1216.4148553191487,-220.97482702966482,-70.2096722286717
train_00005,train,0,A3,-1377.3600690925568,-210.89589378817527,-463.7167674084339
train_00005,train,0,B1,-248.8089910510556,606.5493601090695,231.95302600625857
train_00005,train,0,B2,-56.73333884778719,49.13127244879184,343.2167267227304
train_00005,train,0,B3,299.0773580647603,158.63266162358792,-127.34006673539388
train_00005,train,0,C1,1012.7070072440639,25.25519376444423,480.26938809451775
train_00005,train,0,C2,1279.1074987590916,-443.87559492611524,517.5309609929527
train_00005,train,0,C3,1341.737148972324,-207.00832851891795,35.439348978775975
train_00005,train,1,A1,-1000.036916668271,272.8228119389789,99.2849560773244
train_00005,train,1,A2,-1150.0019060800435,-199.07873477637494,167.09188697786706
train_00005,train,1,A3,-1300.0414809021527,-34.5310712396316,-195.3505096388896
train_00005,train,1,B1,-299.98303937550156,281.8819875920846,102.58633805037579
train_00005,train,1,B2,0.052281687387461834,-229.78373067820982,192.8057022215714
train_00005,train,1,B3,300.05419784429034,-52.10918637101738,-295.45224618521263
train_00005,train,1,C1,999.9186578908229,281.89452812499064,102.65296607716135
train_00005,train,1,C2,1149.9738306236995,-229.79474128872693,192.80677961514846
train_00005,train,1,C3,1300.053037323992,-52.024468273046054,-295.4501100606449
train_00005,train,2,A1,-750.0180916230667,272.9694711712505,99.30269339547019
train_00005,train,2,A2,-899.9078133768086,-199.03478941995138,166.94299506139848
train_00005,train,2,A3,-1049.9495163805343,-34.4758239982933,-195.43597791665607
train_00005,train,2,B1,-300.0153211893981,281.90896039962803,102.57871332683969
train_00005,train,2,B2,0.02811043873392388,-229.84782541504867,192.83508377953794
train_00005,train,2,B3,300.0332767824016,-52.04373646503067,-295.3988748696928
train_00005,train,2,C1,999.9434360856457,281.87116442839783,102.65100625534176
train_00005,train,2,C2,1149.9573036520426,-229.82100992422502,192.78306125910038
train_00005,train,2,C3,1299.9769161818379,-52.03127386145406,-295.4545453977279
train_00005,train,3,A1,-749.9581244865793,272.9415515407988,99.34975307013008
train_00005,train,3,A2,-899.9208137422858,-198.98388355970437,166.9573161178227
train_00005,train,3,A3,-1049.901750410901,-34.458952904734446,-195.4159630841308
train_00005,train,3,B1,-300.03640570319453,281.88415851521984,102.55046028844335
train_00005,train,3,B2,-0.0024943433656513473,-229.81967569678784,192.89388057179676
train_00005,train,3,B3,300.0617156553361,-52.168433198902825,-295.47363033632996
train_00005,train,3,C1,749.9821470699391,281.93920969354053,102.68953053551009
train_00005,train,3,C2,900.0021711299802,-229.76962904480385,192.9227432691257
train_00005,train,3,C3,1050.0887338825587,-52.06351561589465,-295.29417160985776
train_00005,train,4,A1,-749.9638348120434,272.9185609302075,99.3836437657913
